ID,FECHA,ID_DEPARTAMENTO,NOM OPE,ID_PEDIDO,PRODUCCION,KILOS,VELOCIDAD,TM 1,RAZON TM 1,,,
1890,20/03/2023,M1,10,84,9500,262,,0,,,,
1891,20/03/2023,M1,5,101,9500,262,,0,,,,
1892,20/03/2023,M1,9,35,7000,193,,0,,,,
1893,20/03/2023,M1,4,33,9500,262,,0,,,,
1894,20/03/2023,M1,1,5,4800,132,,0,,,,
1895,20/03/2023,M1,3,19,11399,314,,0,,,,
1896,20/03/2023,M1,2,100,11399,314,,0,,,,
1897,21/03/2023,M1,7,27,7956,217,170,15,ET,,,
1898,21/03/2023,M1,4,17,7956,217,170,0,,,,
1899,21/03/2023,M1,10,149,0,0,,60,CO,,,
1900,21/03/2023,M1,2,127,0,0,,60,CO,,,
1901,21/03/2023,M1,3,22,0,0,,60,AO,,,
1902,21/03/2023,M1,5,141,0,0,,60,AT,,,
1903,21/03/2023,M1,6,66,0,0,,60,AU,,,
1904,21/03/2023,M1,10,121,0,0,,0,,,,
1905,21/03/2023,M1,4,34,8238,230,170,0,,,,
1906,21/03/2023,M1,9,91,8238,230,170,0,,,,
1907,21/03/2023,M1,7,145,8238,230,170,0,,,,
1908,21/03/2023,M1,2,34,8238,230,170,15,CF,,,
1909,21/03/2023,S1,6,120,7000,200,200,0,,,,
1910,21/03/2023,S1,7,67,7000,200,200,0,,,,
1911,21/03/2023,S1,4,147,7000,200,200,0,,,,
1912,21/03/2023,S1,3,123,7000,200,200,0,,,,
1913,21/03/2023,S1,7,139,7000,200,200,0,,,,
1914,21/03/2023,S1,9,22,7000,200,200,0,,,,
1915,21/03/2023,S1,10,87,7000,200,200,0,,,,
1916,21/03/2023,S1,5,79,7000,200,200,0,,,,
1917,21/03/2023,S1,2,39,7000,200,200,0,,,,
1918,21/03/2023,S1,10,112,21611,587,200,0,,,,
1919,21/03/2023,S1,3,48,21611,587,200,0,,,,
1920,21/03/2023,S1,6,99,21611,587,200,0,,,,
1921,22/03/2023,S1,9,119,4000,112,200,30,ET,,,
1922,22/03/2023,S1,4,140,8500,237,200,5,CR,,,
1923,22/03/2023,S1,1,25,4685,130,200,10,CR,,,
1924,22/03/2023,S1,3,65,7500,209,200,10,CR,,,
1925,22/03/2023,S1,9,81,7500,209,200,5,CR,,,
1926,22/03/2023,S1,10,58,7500,209,200,5,CR,,,
1927,22/03/2023,S1,8,119,9000,250,200,5,CR,,,
1928,22/03/2023,S1,3,52,9000,250,200,5,CR,,,
1929,22/03/2023,S1,4,105,2500,70,200,5,CR,,,
1930,22/03/2023,S1,6,82,9200,254,200,10,CR,,,
1931,22/03/2023,S1,10,92,9200,254,200,0,,,,
1932,22/03/2023,S1,6,5,10470,288,200,0,,,,
1933,22/03/2023,S1,4,52,4200,119,180,30,ET,,,
1934,22/03/2023,S1,6,98,0,0,,60,AL,,,
1935,22/03/2023,S1,8,11,8400,238,180,0,,,,
1936,22/03/2023,S1,1,10,4200,119,180,30,OT,,,
1937,22/03/2023,S1,2,102,10305,286,180,5,CR,,,
1938,22/03/2023,S1,2,127,5152,143,180,30,,,,
1939,22/03/2023,S1,4,24,10305,286,180,5,CR,,,
1940,22/03/2023,S1,3,15,5152,143,180,30,,,,
1941,22/03/2023,S1,10,30,10305,286,180,5,CR,,,
1942,22/03/2023,S1,4,111,10305,286,180,5,CR,,,
1943,22/03/2023,S1,7,77,10305,286,180,5,CR,,,
1944,22/03/2023,S1,8,30,10305,286,180,5,CR,,,
1945,23/03/2023,S1,7,127,4000,110,190,30,ET,,,
1946,23/03/2023,S1,5,7,7924,218,190,5,CR,,,
1947,23/03/2023,S1,6,133,7924,218,190,5,CR,,,
1948,23/03/2023,S1,7,71,7673,212,190,0,,,,
1949,23/03/2023,S1,2,10,7673,212,190,0,,,,
1950,23/03/2023,S1,5,78,4000,110,190,0,,,,
1951,23/03/2023,S1,10,16,5418,150,190,0,,,,
1952,23/03/2023,S1,7,148,5418,150,190,0,,,,
1953,23/03/2023,S1,2,139,5418,150,190,0,,,,
1954,23/03/2023,S1,3,131,3500,97,190,0,,,,
1955,23/03/2023,S1,5,69,5418,15,190,0,,,,
1956,23/03/2023,S1,1,82,5418,150,190,0,,,,
1957,23/03/2023,S1,5,92,4872,134,180,30,ET,,,
1958,23/03/2023,S1,8,84,4872,134,180,30,EM,,,
1959,23/03/2023,S1,1,9,9744,269,180,5,CR,,,
1960,23/03/2023,S1,3,121,9744,269,180,5,CR,,,
1961,23/03/2023,S1,2,72,9744,269,180,5,CR,,,
1962,23/03/2023,S1,9,50,9744,269,180,5,CR,,,
1963,23/03/2023,S1,9,84,0,0,,60,CO,,,
1964,23/03/2023,S1,2,138,0,0,,60,CO,,,
1965,23/03/2023,S1,10,137,0,0,,60,AO,,,
1966,23/03/2023,S1,9,102,0,0,,60,AT,,,
1967,23/03/2023,S1,3,79,0,0,,60,AO,,,
1968,23/03/2023,S1,4,83,0,0,,60,OT,,,
1969,24/03/2023,S1,6,145,0,0,,60,AO,,,
1970,24/03/2023,S1,2,28,0,0,,60,LI,,,
1971,24/03/2023,S1,2,115,0,0,,60,AT,,,
1972,24/03/2023,S1,10,144,0,0,,60,CD,,,
1973,24/03/2023,S1,5,126,5620,65,110,0,,,,
1974,24/03/2023,S1,10,131,5620,65,110,0,,,,
1975,24/03/2023,S1,8,100,5620,65,110,0,,,,
1976,24/03/2023,S1,3,140,5620,65,110,0,,,,
1977,24/03/2023,S1,1,1,5620,65,110,0,,,,
1978,24/03/2023,S1,4,22,5620,65,110,0,,,,
1979,24/03/2023,S1,4,67,5620,65,110,0,,,,
1980,24/03/2023,S1,6,113,5620,65,110,0,,,,
1981,24/03/2023,S1,3,36,6500,76,110,5,CR,,,
1982,24/03/2023,S1,1,130,2100,24,110,30,PM,,,
1983,24/03/2023,S1,7,120,6500,76,120,5,CR,,,
1984,24/03/2023,S1,1,101,6500,76,120,5,CR,,,
1985,24/03/2023,S1,7,111,6500,76,120,5,CR,,,
1986,24/03/2023,S1,2,2,6274,72,120,5,CR,,,
1987,24/03/2023,S1,9,71,6274,72,120,5,CR,,,
1988,24/03/2023,S1,6,20,3000,35,120,30,CM,,,
1989,24/03/2023,S1,10,83,3000,35,120,30,CF,,,
1990,24/03/2023,S1,2,22,7000,80,120,5,CR,,,
1991,24/03/2023,S1,7,114,8859,110,130,5,CR,,,
1992,24/03/2023,S1,10,129,8859,110,130,5,CR,,,
1993,25/03/2023,S1,2,106,5785,67,120,0,,,,
1994,25/03/2023,S1,6,129,5785,67,120,0,,,,
1995,25/03/2023,S1,6,21,0,,,60,CO,,,
1996,25/03/2023,S1,4,64,0,,,60,AT,,,
1997,25/03/2023,S1,2,75,0,,,60,CD,,,
1998,25/03/2023,S1,2,81,8958,178,180,0,,,,
1999,25/03/2023,S1,6,106,8958,178,180,0,,,,
2000,25/03/2023,S1,1,124,8958,178,180,0,,,,
2001,25/03/2023,S1,3,39,8958,178,180,0,,,,
2002,25/03/2023,S1,1,56,8958,178,180,0,,,,
2003,25/03/2023,S1,8,68,8958,178,180,0,,,,
2004,25/03/2023,S1,10,66,8958,178,180,0,,,,
2005,25/03/2023,S1,8,144,0,0,180,30,ET,,,
2006,25/03/2023,S1,2,56,7500,148,180,10,CR,,,
2007,25/03/2023,S1,7,59,6000,118,180,15,CR,,,
2008,25/03/2023,S1,1,117,2000,39,180,35,AT,,,
2009,25/03/2023,S1,5,88,0,0,180,0,,,,
2010,25/03/2023,S1,3,101,4000,79,180,25,CR,,,
2011,25/03/2023,S1,10,125,3000,59,180,10,AT,,,
2012,25/03/2023,S1,5,23,0,0,180,30,DR,,,
2013,25/03/2023,S1,4,27,6000,118,180,15,OT,,,
2014,25/03/2023,S1,10,69,3290,65,180,35,CR,,,
2015,25/03/2023,S1,3,24,0,0,180,60,SM,,,
2016,25/03/2023,S1,2,125,0,0,180,60,LP,,,
2017,26/03/2023,S1,1,95,0,,,60,ET,,,
2018,26/03/2023,S1,10,117,0,,,60,LI,,,
2019,26/03/2023,S1,6,23,8108,158,,5,CR,,,
2020,26/03/2023,S1,1,81,4054,79,,30,CF,,,
2021,26/03/2023,S1,4,129,8108,158,,5,CR,,,
2022,26/03/2023,S1,4,40,4054,79,,30,AT,,,
2023,26/03/2023,S1,1,40,8108,158,,5,CR,,,
2024,26/03/2023,S1,7,37,8108,158,,5,CR,,,
2025,26/03/2023,S1,8,123,8108,158,,5,CR,,,
2026,26/03/2023,S1,5,133,8108,158,,30,CF,,,
2027,26/03/2023,S1,1,20,8108,158,,5,CR,,,
2028,26/03/2023,S1,5,31,8108,158,,5,CR,,,
2029,26/03/2023,S1,7,147,0,0,160,30,ET,,,
2030,26/03/2023,S1,9,24,3000,58,160,30,LP,,,
2031,26/03/2023,S1,1,55,6896,133,160,5,CR,,,
2032,26/03/2023,S1,10,134,6896,133,160,5,CR,,,
2033,26/03/2023,S1,4,135,7500,147,160,5,CR,,,
2034,26/03/2023,S1,1,93,7500,147,160,5,CR,,,
2035,26/03/2023,S1,7,9,7500,147,160,5,CR,,,
2036,26/03/2023,S1,1,149,7900,154,160,5,CR,,,
2037,26/03/2023,S1,6,83,7900,154,160,5,CR,,,
2038,26/03/2023,S1,5,72,7900,194,160,5,CR,,,
2039,26/03/2023,S1,10,114,8200,191,160,5,CR,,,
2040,26/03/2023,S1,3,82,0,191,160,0,,,,
2041,27/03/2023,S1,4,128,5621,110,170,30,ET,,,
2042,27/03/2023,S1,2,25,5621,110,170,30,CF,,,
2043,27/03/2023,S1,7,70,11243,220,170,0,,,,
2044,27/03/2023,S1,10,20,11243,220,170,0,,,,
2045,27/03/2023,S1,1,55,11243,220,170,0,,,,
2046,27/03/2023,S1,4,109,0,0,,60,CO,,,
2047,27/03/2023,S1,10,101,0,0,,60,CO,,,
2048,27/03/2023,S1,9,16,0,0,,60,AT,,,
2049,27/03/2023,S1,7,91,9769,266,170,0,,,,
2050,27/03/2023,S1,10,139,4884,133,170,30,,,,
2051,27/03/2023,S1,5,115,4884,133,170,30,CO,,,
2052,27/03/2023,S1,10,140,0,0,,60,CO,,,
2053,27/03/2023,S1,8,101,0,0,,60,AO,,,
2054,27/03/2023,S1,2,6,0,0,,60,AT,,,
2055,27/03/2023,S1,5,101,0,0,,60,AT,,,
2056,27/03/2023,S1,6,66,10128,405,180,0,,,,
2057,27/03/2023,S1,6,94,10128,405,180,0,,,,
2058,27/03/2023,S1,8,53,10128,405,180,0,,,,
2059,27/03/2023,S1,6,17,10128,405,180,0,,,,
2060,27/03/2023,S1,5,43,10128,405,180,0,,,,
2061,27/03/2023,S1,6,60,10128,405,180,0,,,,
2062,27/03/2023,S1,2,59,10128,405,180,0,,,,
2063,27/03/2023,S1,2,63,10128,405,180,0,,,,
2064,27/03/2023,S1,4,72,10128,405,180,0,,,,
2065,28/03/2023,S1,10,34,0,,,60,CO,,,
2066,28/03/2023,S1,1,71,0,,,60,CO,,,
2067,28/03/2023,S1,8,67,0,,,60,AT,,,
2068,28/03/2023,S1,3,147,0,,,60,AT,,,
2069,28/03/2023,S1,10,134,3903,106,160,30,AU,,,
2070,28/03/2023,S1,7,33,3903,106,160,30,AU,,,
2071,28/03/2023,S1,9,139,7806,212,160,0,,,,
2072,28/03/2023,S1,10,8,7806,212,160,5,CR,,,
2073,28/03/2023,S1,7,89,0,,,0,AT,,,
2074,28/03/2023,S1,3,150,7800,212,160,5,CR,,,
2075,28/03/2023,S1,2,56,0,,,60,LI,,,
2076,28/03/2023,S1,3,89,7806,212,160,5,CR,,,
2077,28/03/2023,S1,5,68,9903,272,180,0,,,,
2078,28/03/2023,S1,5,75,9903,272,180,30,CF,,,
2079,28/03/2023,S1,6,8,9903,272,180,0,,,,
2080,28/03/2023,S1,8,36,9903,272,180,0,,,,
2081,28/03/2023,S1,7,104,0,0,,60,CO,,,
2082,28/03/2023,S1,5,131,0,0,,60,MT,,,
2083,28/03/2023,S1,1,43,0,0,,60,MT,,,
2084,28/03/2023,S1,7,11,7932,317,180,30,CM,,,
2085,28/03/2023,S1,4,101,7932,317,180,0,,,,
2086,28/03/2023,S1,3,121,7932,317,180,0,,,,
2087,28/03/2023,S1,6,24,7932,317,180,30,OT,,,
2088,28/03/2023,S1,7,78,0,0,,60,CO,,,
2089,29/03/2023,S1,8,116,0,,,30,ET,,,
2090,29/03/2023,S1,2,86,0,,,30,CF,,,
2091,29/03/2023,S1,9,28,0,,,60,AT,,,
2092,29/03/2023,S1,7,144,0,,,30,AT,,,
2093,29/03/2023,S1,3,140,0,,,60,CD,,,
2094,29/03/2023,S1,4,70,0,,,30,LP,,,
2095,29/03/2023,S1,2,53,9196,248,170,5,CR,,,
2096,29/03/2023,S1,3,100,9196,248,170,5,CR,,,
2097,29/03/2023,S1,7,58,0,,,60,CO,,,
2098,29/03/2023,S1,2,139,0,,,60,CO,,,
2099,29/03/2023,S1,10,79,0,,,60,OT,,,
2100,29/03/2023,S1,1,71,0,,,30,AO,,,
2101,29/03/2023,S1,1,109,0,0,,60,AT,,,
2102,29/03/2023,S1,9,43,0,0,,60,FE,,,
2103,29/03/2023,S1,10,83,0,0,,60,AT,,,
2104,29/03/2023,S1,5,93,0,0,,60,AO,,,
2105,29/03/2023,S1,8,2,0,0,,60,AO,,,
2106,29/03/2023,S1,3,53,0,0,,60,AO,,,
2107,29/03/2023,S1,8,33,0,0,,60,AO,,,
2108,29/03/2023,S1,5,18,0,0,,60,AT,,,
2109,29/03/2023,S1,2,131,0,0,,60,OT,,,
2110,29/03/2023,S1,5,66,7150,190,,0,,,,
2111,29/03/2023,S1,10,112,7673,190,,30,OT,,,
2112,29/03/2023,S1,8,110,7508,90,,0,,,,
2113,30/03/2023,S1,8,15,7639,208,120,10,CR,,,
2114,30/03/2023,S1,5,121,7639,208,120,10,CR,,,
2115,30/03/2023,S1,1,15,7639,208,120,10,CR,,,
2116,30/03/2023,S1,4,140,2500,68,120,15,CO,,,
2117,30/03/2023,S1,7,72,0,,,60,CO,,,
2118,30/03/2023,S1,4,81,0,,,60,AO,,,
2119,30/03/2023,S1,2,129,0,,,30,AT,,,
2120,30/03/2023,S1,3,149,0,,,60,,,,
2121,30/03/2023,S1,5,11,0,,,60,,,,
2122,30/03/2023,S1,10,44,0,,,60,,,,
2123,30/03/2023,S1,10,90,0,,,30,AT,,,
2124,30/03/2023,S1,1,7,4000,,120,15,LP,,,
2125,30/03/2023,S1,5,54,5051,228,130,0,,,,
2126,30/03/2023,S1,1,106,0,0,,60,CO,,,
2127,30/03/2023,S1,9,137,0,0,,60,CO,,,
2128,30/03/2023,S1,9,91,0,0,,60,AT,,,
2129,30/03/2023,S1,1,145,0,0,,60,AO,,,
2130,30/03/2023,S1,6,48,9989,282,170,5,CR,,,
2131,30/03/2023,S1,3,6,4984,141,170,30,,,,
2132,30/03/2023,S1,1,112,4984,141,170,30,,,,
2133,30/03/2023,S1,10,92,9969,282,170,5,CR,,,
2134,30/03/2023,S1,1,5,9969,282,170,5,CR,,,
2135,30/03/2023,S1,7,109,9969,282,170,5,CR,,,
2136,30/03/2023,S1,6,105,9969,282,170,5,CR,,,
2137,31/03/2023,S3,2,99,0,0,,60,OT,,,
2138,31/03/2023,S3,7,77,9291,260,200,0,,,,
2139,31/03/2023,S3,5,130,9291,260,200,0,,,,
2140,31/03/2023,S3,3,102,9291,260,200,0,,,,
2141,31/03/2023,S3,3,23,9291,260,200,0,,,,
2142,31/03/2023,S3,7,47,9291,260,200,0,,,,
2143,31/03/2023,S3,1,69,9291,260,200,0,,,,
2144,31/03/2023,S3,9,31,9291,260,200,0,,,,
2145,31/03/2023,S3,2,106,9291,260,200,0,,,,
2146,31/03/2023,S3,6,123,9291,260,200,0,,,,
2147,31/03/2023,S3,6,93,0,0,,60,CO,,,
2148,31/03/2023,S3,7,102,6800,245,200,0,,,,
2149,31/03/2023,S3,7,58,0,0,,30,ET,,,
2150,31/03/2023,S3,7,91,0,0,,60,CO,,,
2151,31/03/2023,S3,6,8,0,0,,60,,,,
2152,31/03/2023,S3,4,91,0,0,,60,,,,
2153,31/03/2023,S3,1,119,0,0,,60,,,,
2154,31/03/2023,S3,10,98,0,0,,0,,,,
2155,31/03/2023,S3,3,43,6564,281,,0,,,,
2156,31/03/2023,S3,5,100,6564,281,,0,,,,
2157,31/03/2023,S3,1,62,2000,88,,0,,,,
2158,31/03/2023,S3,7,77,0,0,,0,,,,
2159,31/03/2023,S3,4,17,0,0,,0,,,,
2160,31/03/2023,S3,3,62,4309,195,,0,,,,
2161,01/04/2023,S3,2,5,0,0,,60,AT,,,
2162,01/04/2023,S3,7,102,2974,381,150,0,,,,
2163,01/04/2023,S3,9,66,4493,193,150,0,,,,
2164,01/04/2023,S3,3,69,4471,192,150,0,,,,
2165,01/04/2023,S3,4,82,0,0,,60,CO,,,
2166,01/04/2023,S3,9,124,0,0,,60,AT,,,
2167,01/04/2023,S3,8,65,0,0,,60,AT,,,
2168,01/04/2023,S3,5,107,3195,95,130,0,,,,
2169,01/04/2023,S3,5,73,3195,95,130,0,,,,
2170,01/04/2023,S3,6,8,3195,95,130,0,,,,
2171,01/04/2023,S3,9,146,3195,95,130,0,,,,
2172,01/04/2023,S3,8,38,0,0,,60,CO,,,
2173,01/04/2023,S3,6,9,0,0,,30,ET,,,
2174,01/04/2023,S3,3,75,0,0,,60,CO,,,
2175,01/04/2023,S3,10,70,0,0,,60,CO,,,
2176,01/04/2023,S3,7,6,0,0,,60,AO,,,
2177,01/04/2023,S3,1,50,0,0,,30,AO,,,
2178,01/04/2023,S3,2,37,0,0,,60,LP,,,
2179,01/04/2023,S3,1,75,0,0,,60,OT,,,
2180,01/04/2023,S3,3,142,0,0,,60,OT,,,
2181,01/04/2023,S3,9,70,0,0,,60,OT,,,
2182,01/04/2023,S3,1,142,0,0,,60,,,,
2183,01/04/2023,S3,1,101,0,0,,60,LP,,,
2184,01/04/2023,S3,2,72,0,0,,60,LP,,,
2185,02/04/2023,S3,3,74,0,0,,60,SO,,,
2186,02/04/2023,S3,2,71,0,0,,60,SO,,,
2187,02/04/2023,S3,6,145,0,0,,60,SO,,,
2188,02/04/2023,S3,2,90,0,0,,60,SO,,,
2189,02/04/2023,S3,6,146,0,0,,60,SO,,,
2190,02/04/2023,S3,7,94,0,0,,60,SO,,,
2191,02/04/2023,S3,5,32,0,0,,60,SO,,,
2192,02/04/2023,S3,9,63,0,0,,60,SO,,,
2193,02/04/2023,S3,10,39,0,0,,60,SO,,,
2194,02/04/2023,S3,1,23,0,0,,60,SO,,,
2195,02/04/2023,S3,6,15,0,0,,60,SO,,,
2196,02/04/2023,S3,6,88,0,0,,60,SO,,,
2197,02/04/2023,S3,10,49,0,0,,60,SO,,,
2198,02/04/2023,S3,9,9,0,0,,60,SO,,,
2199,02/04/2023,S3,8,127,0,0,,60,SO,,,
2200,02/04/2023,S3,8,93,0,0,,60,SO,,,
2201,02/04/2023,S3,1,72,0,0,,60,SO,,,
2202,02/04/2023,S3,3,101,0,0,,60,SO,,,
2203,02/04/2023,S3,8,87,0,0,,60,SO,,,
2204,02/04/2023,S3,8,134,0,0,,60,SO,,,
2205,02/04/2023,S3,4,92,0,0,,60,SO,,,
2206,02/04/2023,S3,3,22,0,0,,60,SO,,,
2207,02/04/2023,S3,6,49,0,0,,60,SO,,,
2208,02/04/2023,S3,6,107,0,0,,60,SO,,,
2209,03/04/2023,S3,5,25,0,0,,30,OT,,,
2210,03/04/2023,S3,5,90,0,0,,60,AL,,,
2211,03/04/2023,S3,3,80,0,0,,60,AL,,,
2212,03/04/2023,S3,1,116,0,0,,60,AT,,,
2213,03/04/2023,S3,3,74,0,0,,60,AL,,,
2214,03/04/2023,S3,8,44,7000,124,137,10,CR,,,
2215,03/04/2023,S3,2,8,7000,124,137,10,CR,,,
2216,03/04/2023,S3,2,68,7000,124,137,10,CR,,,
2217,03/04/2023,S3,2,80,7000,128,137,20,AT,,,
2218,03/04/2023,S3,10,75,4915,138,137,30,CF,,,
2219,03/04/2023,S3,4,144,0,,137,0,,,,
2220,03/04/2023,S3,7,75,4520,109,137,0,,,,
2221,03/04/2023,S3,7,47,6828,83,130,15,ET,,,
2222,03/04/2023,S3,1,29,6828,83,130,10,CR,,,
2223,03/04/2023,S3,9,118,0,0,130,60,,,,
2224,03/04/2023,S3,10,37,6828,83,130,0,,,,
2225,03/04/2023,S3,10,3,6828,83,130,10,CR,,,
2226,03/04/2023,S3,10,88,6828,83,130,0,,,,
2227,03/04/2023,S3,10,3,6828,83,130,10,CR,,,
2228,03/04/2023,S3,7,19,6828,83,130,10,CR,,,
2229,03/04/2023,S3,4,58,0,0,130,60,CO,,,
2230,03/04/2023,S3,1,4,9718,125,130,10,CR,,,
2231,03/04/2023,S3,10,119,9718,99,130,10,CR,,,
2232,03/04/2023,S3,2,120,9718,122,130,10,CR,,,
2233,04/04/2023,S3,4,86,7000,82,137,10,CR,,,
2234,04/04/2023,S3,7,65,7000,82,137,10,CR,,,
2235,04/04/2023,S3,5,73,2549,39,137,40,OT,,,
2236,04/04/2023,S3,5,61,0,0,,30,OT,,,
2237,04/04/2023,S3,4,148,0,0,,30,CO,,,
2238,04/04/2023,S3,1,45,0,0,,30,AT,,,
2239,04/04/2023,S3,2,64,0,0,,30,AT,,,
2240,04/04/2023,S3,5,146,0,0,,45,AT,,,
2241,04/04/2023,S3,4,9,0,0,,60,OT,,,
2242,04/04/2023,S3,5,9,16000,200,320,30,OT,,,
2243,04/04/2023,S3,2,87,16000,200,320,10,CR,,,
2244,04/04/2023,S3,5,127,16000,149,320,0,,,,
2245,04/04/2023,S3,8,47,10567,135,180,15,ET,,,
2246,04/04/2023,S3,10,124,10567,135,180,5,CR,,,
2247,04/04/2023,S3,3,140,10567,135,180,15,,,,
2248,04/04/2023,S3,5,2,10567,135,180,15,,,,
2249,04/04/2023,S3,9,67,10567,135,180,5,CR,,,
2250,04/04/2023,S3,7,125,10567,135,180,5,CR,,,
2251,04/04/2023,S3,5,80,10567,135,180,5,CR,,,
2252,04/04/2023,S3,10,113,10567,135,180,5,CR,,,
2253,04/04/2023,S3,10,108,10567,135,180,5,CR,,,
2254,04/04/2023,S3,6,5,10567,135,180,5,CR,,,
2255,04/04/2023,S3,1,62,10567,135,180,20,CF,,,
2256,04/04/2023,S3,8,73,10567,135,180,5,CR,,,
2257,05/04/2023,S3,5,74,11610,149,200, ,,,,
2258,05/04/2023,S3,1,67,11610,149,200,0,,,,
2259,05/04/2023,S3,6,9,11610,149,200,0,,,,
2260,05/04/2023,S3,8,45,11610,149,200,0,,,,
2261,05/04/2023,S3,5,96,11610,149,200,0,,,,
2262,05/04/2023,S3,2,8,11610,149,200,0,,,,
2263,05/04/2023,S3,6,96,11610,149,200,0,,,,
2264,05/04/2023,S3,2,84,11610,149,200,30,MT,,,
2265,05/04/2023,S3,3,28,11610,149,200,0,,,,
2266,05/04/2023,S3,1,141,0,0,,60,MT,,,
2267,05/04/2023,S3,6,84,0,0,,60,PD,,,
2268,05/04/2023,S3,7,82,0,0,,60,PD,,,
2269,05/04/2023,S3,2,146,7060,59,300,30,ET,,,
2270,05/04/2023,S3,6,123,15000,191,300,10,CR,,,
2271,05/04/2023,S3,8,38,15000,191,300,10,CR,,,
2272,05/04/2023,S3,6,129,0,0,300,60,LI,,,
2273,05/04/2023,S3,4,75,15000,191,300,10,CR,,,
2274,05/04/2023,S3,6,48,10884,144,300,10,CR,,,
2275,05/04/2023,S3,10,39,15000,194,300,10,CR,,,
2276,05/04/2023,S3,5,97,15000,191,300,10,CR,,,
2277,05/04/2023,S3,2,91,15000,191,300,10,CR,,,
2278,05/04/2023,S3,1,15,15000,191,300,10,CR,,,
2279,05/04/2023,S3,8,27,0,0,300,30,SY,,,
2280,05/04/2023,S3,1,7,15610,174,300,10,CR,,,
2281,06/04/2023,S3,2,63,0,0,,60,PD,,,
2282,06/04/2023,S3,7,55,13395,170,200,0,,,,
2283,06/04/2023,S3,4,8,13395,170,200,0,,,,
2284,06/04/2023,S3,6,143,13395,170,200,0,,,,
2285,06/04/2023,S3,7,127,13395,170,200,0,,,,
2286,06/04/2023,S3,7,96,13395,170,200,0,,,,
2287,06/04/2023,S3,8,15,13395,170,200,0,,,,
2288,06/04/2023,S3,4,120,13395,170,200,0,,,,
2289,06/04/2023,S3,4,31,13395,170,200,0,,,,
2290,06/04/2023,S3,9,37,13395,170,200,0,,,,
2291,06/04/2023,S3,4,3,13395,170,200,0,,,,
2292,06/04/2023,S3,6,33,13395,170,200,0,,,,
2293,06/04/2023,S3,6,32,6022,82,300,30,ET,,,
2294,06/04/2023,S3,1,100,15000,200,300,10,CR,,,
2295,06/04/2023,S3,2,61,15000,200,300,10,CR,,,
2296,06/04/2023,S3,1,143,15000,200,300,10,CR,,,
2297,06/04/2023,S3,10,86,13361,,300,10,CR,,,
2298,06/04/2023,S3,5,77,0,0,,10,CO,,,
2299,06/04/2023,S3,7,17,5236,95,167,0,,,,
2300,06/04/2023,S3,1,143,0,0,,60,CO,,,
2301,06/04/2023,S3,3,49,0,0,,30,AT,,,
2302,06/04/2023,S3,4,18,0,0,,60,AT,,,
2303,06/04/2023,S3,2,22,3000,68,167,15,AT,,,
2304,06/04/2023,S3,5,111,5768,100,167,30,ET,,,
2305,07/04/2023,S3,3,43,0,0,,60,FE,,,
2306,07/04/2023,S3,10,138,0,0,,60,CO,,,
2307,07/04/2023,S3,7,40,3001,71,130,10,CR,,,
2308,07/04/2023,S3,5,77,3001,71,130,30,,,,
2309,07/04/2023,S3,4,111,0,0,,60,CO,,,
2310,07/04/2023,S3,10,131,0,0,,60,CO,,,
2311,07/04/2023,S3,10,83,0,0,,30,MT,,,
2312,07/04/2023,S3,6,31,0,0,,60,AO,,,
2313,07/04/2023,S3,2,90,0,0,,60,AT,,,
2314,07/04/2023,S3,1,123,6948,164,130,15,CR,,,
2315,07/04/2023,S3,5,51,6948,164,130,15,CR,,,
2316,07/04/2023,S3,8,120,6948,164,130,15,CR,,,
2317,07/04/2023,S3,2,140,0,0,,60,CO,,,
2318,07/04/2023,S3,6,11,0,0,,30,AO,,,
2319,07/04/2023,S3,4,73,0,0,,30,AT,,,
2320,07/04/2023,S3,3,18,4300,101,130,10,CR,,,
2321,07/04/2023,S3,1,77,4542,107,130,10,CR,,,
2322,07/04/2023,S3,9,34,0,0,,0,FP,,,
2323,07/04/2023,S3,1,70,0,0,,0,FP,,,
2324,07/04/2023,S3,6,111,0,0,,0,FP,,,
2325,07/04/2023,S3,2,139,0,0,,0,FP,,,
2326,07/04/2023,S3,8,83,0,0,,0,FP,,,
2327,07/04/2023,S3,1,71,0,0,,0,FP,,,
2328,07/04/2023,S3,9,144,0,0,,0,FP,,,
2329,08/04/2023,S3,5,54,0,0,,60,CO,,,
2330,08/04/2023,S3,1,68,0,0,,60,CO,,,
2331,08/04/2023,S3,10,127,0,0,,60,AT,,,
2332,08/04/2023,S3,6,71,0,0,,60,OT,,,
2333,08/04/2023,S3,6,123,0,0,,60,AX,,,
2334,08/04/2023,S3,3,84,0,0,,60,AO,,,
2335,08/04/2023,S3,7,103,0,0,,60,OT,,,
2336,08/04/2023,S3,4,24,0,0,,60,AU,,,
2337,08/04/2023,S3,5,66,3768,108,140,30,LP,,,
2338,08/04/2023,S3,10,26,3768,108,140,30,CF,,,
2339,08/04/2023,S3,1,33,7537,217,140,5,CR,,,
2340,08/04/2023,S3,1,3,7537,217,140,15,CR,,,
2341,08/04/2023,S3,7,64,0,0,,60,CF,,,
2342,08/04/2023,S3,2,43,0,0,,60,CO,,,
2343,08/04/2023,S3,10,117,0,0,,60,CO,,,
2344,08/04/2023,S3,6,36,0,0,,60,AX,,,
2345,08/04/2023,S3,7,49,0,0,,30,CF,,,
